index,Шал,Тагт,Ашиглалтанд орсон он,Гараж,Цонх,Барилгын давхар,Хаалга,Талбай,Хэдэн давхарт,Лизинг,Дүүрэг,Цонхны тоо,Байршил,Огноо,Зарын гарчиг,Үнэ,Байрлал,Талбай_numeric,Үнэ_mean
24754,Паркет,Тагтгүй,2020,Байхгүй,Вакум,10,Бүргэд,38.0,1,Лизинггүй,Хан-Уул,1,Яармаг,2020-11-08 00:00:00,HAN-UUL DUUREG ARTSAT APARTMENT 1 URUU BAIR 38M2,53200000.0,Улаанбаатар,38.0,71117062.5
24755,Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Бүргэд,29.45,7,Лизинггүй,Хан-Уул,2,Нисэх,2020-11-06 19:28:00,NISEKHT 1-OROO 29.45M2,50300000.0,Улаанбаатар,29.45,48191583.67086957
24756,Паркет,Тагтгүй,2010,Байхгүй,Вакум,9,Мод,37.0,2,Лизинггүй,Хан-Уул,2,Хурд,2020-11-08 00:00:00,KHURD 1OROO ZASVAR KHIISEN 37M2 BAIR,76000000.0,Улаанбаатар,37.0,78080092.3076923
24757,Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Төмөр,32.7,10,Лизинггүй,Баянзүрх,1,Эрдэнэ толгой,2020-11-08 00:00:00,BAGANAT ORGOO KHOROOLOLD 1 OROO BAIR 32.7M2,35643000.0,Улаанбаатар,32.7,39489952.38095238
24758,Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Төмөр,32.21,10,Лизинггүй,Баянзүрх,1,Бусад,2020-11-08 00:00:00,BAGANAT ORGOO KHOROOLOLD 1 OROO BAIR 32.21M2,48315000.0,Улаанбаатар,32.21,51733929.42898975
24759,Паркет,1 тагттай,2010,Байхгүй,Вакум,6,Бүргэд,38.0,2,Лизинггүй,Баянгол,1,6-р бичил,2020-11-08 00:00:00,6-R BICHIL KHOROOLOLD 1 OROO BAIR,49000000.0,Улаанбаатар,38.0,60501230.76923077
24760,Паркет,1 тагттай,2013,Байхгүй,Вакум,16,Вакум,30.0,2,Лизинггүй,Баянгол,2,10-р хороолол,2020-11-08 00:00:00,GOLDEN PARK 1 OROO 30M2,45000000.0,Улаанбаатар,30.0,49934253.40599455
24761,Паркет,Тагтгүй,2014,Байхгүй,Вакум,3,Бүргэд,36.0,1,Лизинггүй,Баянзүрх,1,Бусад,2020-11-08 00:00:00,"1 OROO / ULAANKHUARAN, 53-R SURGUULIAS URAGSHAA",34500000.0,Улаанбаатар,36.0,68056524.7311828
24762,Паркет,1 тагттай,2007,Байхгүй,Модон вакум,9,Төмөр,42.6,7,Лизинггүй,Сүхбаатар,2,Дөлгөөн нуур,2020-11-08 00:00:00,URLAN BUTEEHIIN ARD NOGOON URLAN HOTHOND 1URUU BAIR 42.6M2,79000000.0,Улаанбаатар,42.6,69369148.9361702
24763,Паркет,1 тагттай,2017,Байхгүй,Вакум,10,Бүргэд,28.0,2,Хувь лизингтэй,Баянзүрх,2,14-р хороолол,2020-11-08 00:00:00,14 KHOROOLOL 1OROO 28M2 BAIR,58000000.0,Улаанбаатар,28.0,51941115.49295775
24764,Паркет,1 тагттай,1991,Байхгүй,Вакум,9,Бүргэд,35.0,7,Лизинггүй,Баянзүрх,3,13-р хороолол,2020-11-08 00:00:00,13-R KHOROOLOLD 1 OROO,65000000.0,Улаанбаатар,35.0,58964486.03351955
24765,Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,28.0,16,Лизинггүй,Хан-Уул,1,Яармаг,2020-11-08 00:00:00,GARDEN VILLA KHOTKHOND 1 OROO 28M2,54000000.0,Улаанбаатар,28.0,44323492.85714286
24766,Паркет,Тагтгүй,2011,Байхгүй,Вакум,9,Бүргэд,28.9,2,Лизинггүй,Хан-Уул,2,Бусад,2020-11-08 00:00:00,KHUD-IIN 15-R KHOROOND 1 OROO ORON SUUTS 28.9M2,60000000.0,Улаанбаатар,28.9,51733929.42898975
24767,Паркет,1 тагттай,2020,Байхгүй,Вакум,15,Төмөр,34.22,10,Лизинггүй,Баянзүрх,1,13-р хороолол,2020-11-08 00:00:00,URBAN DEVELOPMENT 1OROO BAIR 34.22M2,61596000.0,Улаанбаатар,34.22,58964486.03351955
24768,Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,30.0,3,Лизинггүй,Баянзүрх,2,16-р хороолол,2020-11-08 00:00:00,TSAIZ ZAM DAGUU 1 OROO BAIR,46000000.0,Улаанбаатар,30.0,46918892.327365726
24769,Паркет,1 тагттай,2009,Байхгүй,Вакум,16,Бүргэд,61.22,9,Лизинггүй,Сүхбаатар,1,5-р хороолол,2020-11-08 00:00:00,NOMUN KHOTKHOND 1 OROO,125000000.0,Улаанбаатар,61.22,124958793.10344827
24770,Паркет,1 тагттай,2011,Байхгүй,Вакум,5,Бүргэд,24.0,1,Лизинггүй,Баянгол,2,1-р хороолол,2020-11-08 00:00:00,1 OROO BAIR,43000000.0,Улаанбаатар,24.0,53151244.44444445
24771,Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,32.0,14,Лизинггүй,Баянзүрх,1,16-р хороолол,2020-11-08 00:00:00,SKY RESIDENCE 3 1 OROO,44000000.0,Улаанбаатар,32.0,46918892.327365726
24772,Паркет,Тагтгүй,2013,Байхгүй,Вакум,5,Бүргэд,30.3,4,Хувь лизингтэй,Хан-Уул,1,Viva city,2020-11-08 00:00:00,VIVACITY-D 1 OROO BAIR,46000000.0,Улаанбаатар,30.3,43515602.83687943
24773,Паркет,1 тагттай,2019,Байхгүй,Вакум,15,Төмөр вакум,28.0,12,Лизинггүй,Сонгино Хайрхан,1,21-р хороолол,2020-11-08 00:00:00,1OROO BAIR 28M2,52000000.0,Улаанбаатар,28.0,46775845.41062802
24774,Паркет,Тагтгүй,2012,Байхгүй,Төмөр вакум,7,Вакум,29.72,4,Лизинггүй,Баянгол,1,"3, 4 хороолол",2020-11-08 00:00:00,1 URUU 29.72M2,42000000.0,Улаанбаатар,29.72,56938935.39325843
24775,Паркет,1 тагттай,2020,Байхгүй,Вакум,9,Бүргэд,30.0,7,Лизинггүй,Баянзүрх,1,10-р хороолол,2020-11-08 00:00:00,AMGALAN TSAGDAA HONTHON,45000000.0,Улаанбаатар,30.0,49934253.40599455
24776,Паркет,1 тагттай,2015,Байхгүй,Вакум,5,Мод,39.17,2,Банкны лизингтэй,Хан-Уул,2,Яармаг,2020-11-08 00:00:00,SHINE URGUU HOROOLOLD 1 URUU BAIR,68500000.0,Улаанбаатар,39.17,71117062.5
24777,Паркет,Тагтгүй,2012,Байхгүй,Вакум,5,Бүргэд,30.3,3,Лизинггүй,Хан-Уул,1,Viva city,2020-11-08 00:00:00,VIVA CITY 1 URUU 30.3M2,44000000.0,Улаанбаатар,30.3,43515602.83687943
24778,Паркет,Тагтгүй,2010,Байхгүй,Вакум,9,Мод,37.0,2,Лизинггүй,Хан-Уул,2,Хурд,2020-11-08 00:00:00,KHURD 1OROO 37M2 BAIR,73000000.0,Улаанбаатар,37.0,78080092.3076923
24779,Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Бүргэд,30.0,10,Лизинггүй,Баянзүрх,2,16-р хороолол,2020-11-08 00:00:00,16D NEW TOWN XOTXOND SHINE 1OROO 30M2,53000000.0,Улаанбаатар,30.0,46918892.327365726
24780,Паркет,1 тагттай,2016,Байхгүй,Вакум,13,Бүргэд,30.0,5,Лизинггүй,Баянзүрх,1,15-р хороолол,2020-11-08 00:00:00,JUKOV KHOTKHOND 1 OROO,52000000.0,Улаанбаатар,30.0,55971105.0955414
24781,Паркет,1 тагттай,1980,Байхгүй,Вакум,5,Бүргэд,33.0,4,Лизинггүй,Хан-Уул,3,Нисэх,2020-11-08 00:00:00,NISEKHED 1 OROO BAIR 33M2,47000000.0,Улаанбаатар,33.0,48191583.67086957
24782,Паркет,1 тагттай,1990,Байхгүй,Вакум,9,Бүргэд,43.0,3,Лизинггүй,Сонгино Хайрхан,2,1-р хороолол,2020-11-08 00:00:00,1R KHOROOLOLD 1 OROO,67000000.0,Улаанбаатар,43.0,61578085.526315786
24783,Паркет,Тагтгүй,2015,Байхгүй,Вакум,6,Бүргэд,34.0,1,Лизинггүй,Баянгол,2,"3, 4 хороолол",2020-11-08 00:00:00,KHOROOLOLD 1 OROO BAIR,60000000.0,Улаанбаатар,34.0,56938935.39325843
24784,Паркет,1 тагттай,2020,Байхгүй,Вакум,4,Бүргэд,33.52,2,Хувь лизингтэй,Баянгол,3,Баруун 4 зам,2020-11-08 00:00:00,1 OROO 33M2 BAIR,83800000.00000001,Улаанбаатар,33.52,63896130.43478261
24785,Паркет,Тагтгүй,2014,Байхгүй,Вакум,3,Бүргэд,36.0,1,Лизинггүй,Баянзүрх,1,Офицер,2020-11-08 00:00:00,1 OROO 36 MKV BAIR,34500000.0,Улаанбаатар,36.0,57844298.65771812
24786,Паркет,1 тагттай,2009,Байхгүй,Вакум,12,Бүргэд,40.0,10,Лизинггүй,Сүхбаатар,1,100 айл,2020-11-08 00:00:00,SBD 100 AIL ATLAS 1 OROO,60000000.0,Улаанбаатар,40.0,69186785.86956522
24787,Паркет,1 тагттай,2013,Байхгүй,Вакум,17,Бүргэд,42.0,16,Лизинггүй,Баянзүрх,2,13-р хороолол,2020-11-08 00:00:00,KHALDVART 1OROO,66000000.0,Улаанбаатар,42.0,79020892.15686275
24788,Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Бүргэд,30.0,7,Лизинггүй,Хан-Уул,1,19-р хороолол,2020-11-08 00:00:00,1 OROO BAIR 30M2,56000000.0,Улаанбаатар,30.0,55550309.94152047
24789,Ламинат,1 тагттай,2017,Байхгүй,Вакум,9,Төмөр вакум,35.0,1,Банкны лизингтэй,Хан-Уул,1,Нисэх,2020-11-08 00:00:00,1 OROO BAIR,55000000.0,Улаанбаатар,35.0,48191583.67086957
24796,Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Бүргэд,44.15,10,Банкны лизингтэй,Баянгол,1,Төмөр зам,2020-11-04 11:32:00,BARS ZAKHYN KHOINO PREMIUM ULAANBAATAR 44M2 1OROO,99000000.0,Улаанбаатар,44.15,80380304.87804878
24797,Паркет,Тагтгүй,2020,Байхгүй,Вакум,16,Бүргэд,28.0,10,Лизинггүй,Баянзүрх,2,Бусад,2020-11-04 12:17:00,"JUKOV, ONE FAMILY KHOTKHOND 1 OROO 28M2",44500000.0,Улаанбаатар,28.0,51733929.42898975
24798,Паркет,Тагтгүй,2020,Байхгүй,Вакум,16,Бүргэд,30.0,16,Лизинггүй,Хан-Уул,1,Яармаг,2020-11-06 17:47:00,"KHUD, NISEKH, YAARMAGIIN ZAM DAGUU GARDEN VILLA-D 1URUU",56000000.0,Улаанбаатар,30.0,44323492.85714286
24799,Паркет,1 тагттай,2011,Байхгүй,Төмөр вакум,6,Төмөр,28.0,1,Лизинггүй,Баянгол,2,Бусад,2020-11-08 00:00:00,GEMTLIIN EMNELGIIN BARUUN TALD 1 OROO BAIR 28M2,53000000.0,Улаанбаатар,28.0,51733929.42898975
24800,Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Вакум,35.52,11,Лизинггүй,Баянзүрх,2,16-р хороолол,2020-11-08 00:00:00,16D 1 URUU 35M2,55000000.0,Улаанбаатар,35.52,62746655.27950311
24801,Паркет,1 тагттай,2020,Байгаа,Вакум,16,Бүргэд,31.0,15,Лизинггүй,Хан-Уул,1,Бусад,2020-11-08 00:00:00,URAGSHAA KHARSAN TSONKHTOI 31M2 SHINE 1 OROO,62000000.0,Улаанбаатар,31.0,51733929.42898975
24802,Паркет,1 тагттай,2016,Байхгүй,Вакум,5,Бүргэд,38.0,4,Лизинггүй,Хан-Уул,2,Яармаг,2020-11-08 00:00:00,SHINE ORGOO KHOROOLOLD 1 OROO,62700000.0,Улаанбаатар,38.0,71117062.5
24855,Паркет,1 тагттай,2014,Байхгүй,Вакум,12,Бүргэд,50.0,4,Лизинггүй,Баянзүрх,3,13-р хороолол,2020-10-18 18:03:00,13-R KHOROOLOLD 50MK GAL TOGOO TUSDAA 1OROO,75500000.0,Улаанбаатар,50.0,79020892.15686275
24891,Паркет,Тагтгүй,2013,Байхгүй,Вакум,15,Бүргэд,31.42,12,Лизинггүй,Баянзүрх,2,15-р хороолол,2020-11-01 10:46:00,KINO UILDVERIIN AVTOBUSNY BUUDLYN YAG KHAJUUD 1 OROO BAIR,55000000.0,Улаанбаатар,31.42,55971105.0955414
24918,Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,61.0,9,Лизинггүй,Сүхбаатар,1,5-р хороолол,2020-11-04 16:29:00,TSIRKIIN BARUUN TALYN NOMUN KHOTKHOND 1OROO BAIR 61M2,120000000.0,Улаанбаатар,61.0,124958793.10344827
24919,Паркет,1 тагттай,2013,Байхгүй,Вакум,9,Бүргэд,32.0,1,Лизинггүй,Хан-Уул,1,15-р хороолол,2020-11-04 16:38:00,KHURD RAPID KHOROOLOLD BUREN TAVILGATAI 1 OROO BAIR,74000000.0,Улаанбаатар,32.0,55971105.0955414
24920,Паркет,1 тагттай,2013,Байхгүй,Вакум,5,Бүргэд,35.0,3,Банкны лизингтэй,Сонгино Хайрхан,2,21-р хороолол,2020-11-04 17:13:00,21 KHOROOLOLD 1 OROO BAIR,55000000.0,Улаанбаатар,35.0,46775845.41062802
24921,Ламинат,1 тагттай,2014,Байхгүй,Вакум,12,Бүргэд,27.0,3,Лизинггүй,Сонгино Хайрхан,1,5 шар,2020-11-04 18:01:00,ZALUUS KHOROOLOL 1OROO BAIR 27MKV,38000000.0,Улаанбаатар,27.0,40150637.47125312
24922,Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,30.88,16,Лизинггүй,Баянзүрх,1,Бусад,2020-11-04 17:54:00,GARDEN RESIDENCE- D 1 OROO BAIR 30.88M2,49000000.0,Улаанбаатар,30.88,51733929.42898975
24923,Паркет,1 тагттай,2014,Байхгүй,Вакум,5,Төмөр,41.3,4,Лизинггүй,Орон нутаг,2,Бусад,2020-11-04 18:57:00,GEGEE KHOTKHOND 1 OROO BAIR 41M2,60000000.0,Дорноговь,41.3,68056524.7311828
24924,Паркет,Тагтгүй,2010,Байхгүй,Вакум,12,Бүргэд,30.0,11,Лизинггүй,Баянгол,2,"3, 4 хороолол",2020-11-04 18:37:00,1OROO BAIR 30M2,62000000.0,Улаанбаатар,30.0,56938935.39325843
24925,Паркет,1 тагттай,1989,Байхгүй,Вакум,9,Бүргэд,18.0,1,Лизинггүй,Сонгино Хайрхан,2,1-р хороолол,2020-11-04 18:58:00,1-R KHOROOLOLD 1 OROO BAIR,65000000.0,Улаанбаатар,18.0,57290410.95890411
24926,Паркет,1 тагттай,1990,Байхгүй,Вакум,5,Төмөр,36.0,2,Лизинггүй,Баянзүрх,2,Сансар,2020-11-04 19:47:00,SANSART GAL TOGOO TUSDAA 1URUU BAIR,55000000.0,Улаанбаатар,36.0,72488489.13043478
24927,Паркет,1 тагттай,2014,Байхгүй,Вакум,12,Бүргэд,32.0,8,Лизинггүй,Баянгол,2,"3, 4 хороолол",2020-11-04 21:09:00,MODNY 2T BAIRLAKH 32MKV 1 OROO,55000000.0,Улаанбаатар,32.0,56938935.39325843
24928,Паркет,1 тагттай,2010,Байхгүй,Вакум,9,Бүргэд,38.0,8,Лизинггүй,Баянгол,2,25-р эмийн сан,2020-11-05 01:05:00,KHOGJIL KHOTKHOND 1 OROO,69000000.0,Улаанбаатар,38.0,68460784.31372549
24929,Паркет,1 тагттай,2007,Байхгүй,Вакум,12,Бүргэд,41.57,5,Лизинггүй,Сонгино Хайрхан,2,Москва хороолол,2020-11-05 08:20:00,1 URUU BAIR 41M2,70000000.0,Улаанбаатар,41.57,64125000.0
24930,Паркет,1 тагттай,1980,Байхгүй,Вакум,6,Төмөр,36.0,5,Лизинггүй,Баянзүрх,3,16-р хороолол,2020-11-05 09:08:00,16 BATLAN KHAMGAALAKHYN IKH SURGUULI 1 OROO BAIR,50000000.0,Улаанбаатар,36.0,62746655.27950311
24931,Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,30.0,13,Лизинггүй,Баянзүрх,1,Бусад,2020-11-05 10:53:00,TSAIZ 1 OROO 30M2,46000000.0,Улаанбаатар,30.0,51733929.42898975
24932,Паркет,Тагтгүй,2013,Байхгүй,Вакум,10,Бүргэд,87.0,1,Лизинггүй,Баянзүрх,6,Зүүн 4 зам,2020-11-05 10:01:00,JAST KHOTKHOND 1 OROO,144969000.0,Улаанбаатар,87.0,173120500.0
24933,Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,22.0,6,Лизинггүй,Сүхбаатар,1,Бусад,2020-11-05 10:56:00,KHANGAI KHOTKHOND 1 OROO,50000000.0,Улаанбаатар,22.0,51733929.42898975
24934,Паркет,1 тагттай,2013,Байхгүй,Вакум,12,Бүргэд,31.0,1,Лизинггүй,Баянгол,1,Бусад,2020-11-05 11:01:00,ONOR KHOROOLOLD 1 OROO BAIR 31M2,65000000.0,Улаанбаатар,31.0,51733929.42898975
24935,Паркет,Тагтгүй,1980,Байхгүй,Вакум,4,Бүргэд,38.0,1,Лизинггүй,Чингэлтэй,2,"40, 50 мянгат",2020-11-05 11:02:00,KHOTYN TOVD IKH DELGUURIIN BARUUN TALD 1 OROO BAIR 38M2,83000000.0,Улаанбаатар,38.0,106971551.72413793
24936,Паркет,1 тагттай,1989,Байхгүй,Вакум,6,Бүргэд,18.0,3,Лизинггүй,Баянзүрх,2,Сансар,2020-11-05 11:02:00,SANSART 1 OROO BAIR 97 SURGUULIIN URD,60000000.0,Улаанбаатар,18.0,50585714.28571428
24937,Паркет,1 тагттай,2017,Байхгүй,Вакум,9,Бүргэд,35.07,5,Лизинггүй,Баянзүрх,1,14-р хороолол,2020-11-05 11:09:00,"BZD, NART KHOTKHOND 1 OROO BAIR 35.07M2",56112000.0,Улаанбаатар,35.07,71669212.38095239
24938,Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,61.22,9,Лизинггүй,Сүхбаатар,1,5-р хороолол,2020-11-05 11:51:00,"TSIRKIIN BARUUN TALD 1 OROO 61,22MKV BAIR",120000000.0,Улаанбаатар,61.22,124958793.10344827
24939,Паркет,Тагтгүй,2004,Байхгүй,Вакум,1,Бүргэд,21.0,1,Хувь лизингтэй,Хан-Уул,1,120 мянгат,2020-11-05 11:58:00,1 OROO BAIR,45000000.0,Улаанбаатар,21.0,68218714.28571428
24940,Паркет,Тагтгүй,2019,Байхгүй,Вакум,16,Төмөр вакум,30.02,13,Лизинггүй,Баянгол,1,Төмөр зам,2020-11-05 12:05:00,TUMUR ZAMD 1 URUU 30M2 BAIR,67000000.0,Улаанбаатар,30.02,65380000.0
24941,Паркет,1 тагттай,1999,Байхгүй,Вакум,9,Бүргэд,18.0,1,Лизинггүй,Баянгол,2,"3, 4 хороолол",2020-11-05 12:24:00,1 OROO BAIR 18M2,58000000.0,Улаанбаатар,18.0,62586538.461538464
24942,Паркет,Тагтгүй,2018,Байхгүй,Вакум,10,Бүргэд,25.0,10,Лизинггүй,Хан-Уул,3,Яармаг,2020-11-05 12:52:00,KHANBOGD KHOROOLOLD IJ BUREN TAVILGATAI 1 OROO BAIR 25M2,50000000.0,Улаанбаатар,25.0,44323492.85714286
24943,Паркет,1 тагттай,2016,Байхгүй,Вакум,13,Бүргэд,34.8,4,Лизинггүй,Баянгол,2,Бусад,2020-11-05 13:45:00,1 URUU BAIR 34M2,58000000.0,Улаанбаатар,34.8,51733929.42898975
24944,Паркет,1 тагттай,2020,Байхгүй,Вакум,15,Бүргэд,34.22,10,Лизинггүй,Баянзүрх,1,13-р хороолол,2020-11-05 14:04:00,KHALDVART MONNIS URBAN DEVELOPMENT 34.22MKV 1 OROO,65000000.0,Улаанбаатар,34.22,58964486.03351955
24945,Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Бүргэд,29.0,4,Лизинггүй,Баянзүрх,1,Бусад,2020-11-05 14:11:00,PARK VIYU KHOTKHOND 1 OROO BAIR,83000000.0,Улаанбаатар,29.0,51733929.42898975
24946,Паркет,1 тагттай,2011,Байхгүй,Вакум,10,Бүргэд,30.52,9,Лизинггүй,Баянзүрх,2,11-р хороолол,2020-11-05 14:26:00,KHOTYN TOVD 1 OROO BAIR,60000000.0,Улаанбаатар,30.52,57108219.17808219
24947,Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Бүргэд,34.0,8,Лизинггүй,Баянгол,2,"3, 4 хороолол",2020-11-05 14:31:00,"3,4-R KHOROOLOL 34M.KV 1 OROO BAIR",61200000.0,Улаанбаатар,34.0,56938935.39325843
24948,Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Бүргэд,34.0,8,Лизинггүй,Баянгол,2,"3, 4 хороолол",2020-11-05 14:42:00,KHOROOLOL 34M.KV 1 OROO BAIR,61200000.0,Улаанбаатар,34.0,56938935.39325843
